velocidad,combustible,viento,anomalias,factor_velocidad,factor_combustible,factor_viento,factor_anomalias,indice_desempeno,exito
7844.341029437255,496834.29854563304,22.96521021043812,3,1,0.9936685970912661,0.6317230428582336,0.4723665527410147,0.8373323461043177,False
7807.49064530888,505531.33812267194,13.021713128554813,0,1,1,0.770716819652933,1.0,0.96560752294794,True
7827.80780030849,506903.4768000873,4.30756746366043,1,1,1,0.9174553645091084,0.7788007830714049,0.9433784612906472,True
7963.422726751365,501357.7996145245,0.1044192552217649,1,1,1,0.9979137940544986,0.7788007830714049,0.9554472257224557,True
7736.739144930068,496373.69923870626,2.945443340404484,2,0.9918896339653933,0.9927473984774126,0.9427926849488392,0.6065306597126334,0.9077106261159639,True
7812.025133254944,503225.24466799194,1.381527650241989,2,1,1,0.9727476791308337,0.6065306597126334,0.9172182838121516,True
7800.954641496387,508196.45615436125,7.963949435411738,1,1,1,0.8527584158100844,0.7788007830714049,0.9336739189857935,True
7918.131863352516,502958.741809165,9.217562077486093,0,1,1,0.8316436447178792,1.0,0.9747465467076817,True
7891.44566323284,499294.8381391146,4.482892572652629,3,1,0.9985896762782293,0.9142439389993444,0.4723665527410147,0.8811868042815734,True
7968.594835840698,502775.07004019327,1.0394790627624715,0,1,1,0.9794250322743138,1.0,0.9969137548411469,True
7768.414636726417,491545.7749874607,1.1088392109742347,0,0.9959505944521047,0.9830915499749214,0.9780673129001921,1.0,0.9902202699857419,True
7754.659380719841,503693.5563044021,2.649139496615629,0,0.9941871000922873,1,0.9483963343069558,1.0,0.9902249351783439,True
7844.8033360637855,485369.8153563403,10.320800222455379,0,1,0.9707396307126807,0.8134945885134467,1.0,0.9632460774908211,True
7770.866593278289,502501.75626638497,13.165674072067079,0,0.9962649478561909,1,0.768500948761594,1.0,0.9639678740639059,True
7935.369952214939,503244.9574078125,15.966542649337315,1,1,1,0.7266351001387134,0.7788007830714049,0.9147554216350879,True
7970.97771980455,494069.012119116,3.6907940055548627,0,1,0.988138024238232,0.9288426965123977,1.0,0.9857678117483293,True
7632.246434864089,492143.8129847381,28.168150432093004,0,0.9784931326748831,0.9842876259694762,0.5692913093507133,1.0,0.9231525806296588,True
7973.770475017774,509255.7294381587,0.5216432134185502,0,1,1,0.9896213692923983,1.0,0.9984432053938597,True
7803.8964796586015,502605.9693173982,4.7403097051427565,1,1,1,0.9095491933850923,0.7788007830714049,0.9421925356220447,True
7874.346891983122,501733.9354522793,4.316552681879237,2,1,1,0.9172905085890936,0.6065306597126334,0.9088997082308906,True
7709.949930199575,498807.62273380917,1.8802715908140388,0,0.9884551192563558,0.9976152454676184,0.9630928717371128,1.0,0.9897077961405769,True
7865.828207380987,499656.8306334284,3.158582909904056,0,1,0.9993136612668568,0.9387823101772544,1.0,0.9906114449066452,True
7659.121213641284,500951.9834072495,2.126721222739473,1,0.981938617133498,1,0.9583574740195564,0.7788007830714049,0.9431922937139386,True
7743.816401864282,494105.416802145,16.43791527988312,3,0.9927969745979849,0.9882108336042901,0.7198169714569975,0.4723665527410147,0.8463880474573342,False
7904.235210845996,493786.6152760053,2.997978636191853,1,1,0.9875732305520106,0.9418026073287321,0.7788007830714049,0.943302516879194,True
7678.575808234279,503461.01635973016,19.790585874524243,1,0.9844327959274717,1,0.6731334232569125,0.7788007830714049,0.9012816486774329,True
7718.977827200845,505661.0276286559,28.756666697248782,0,0.9896125419488263,1,0.5626298461485852,1.0,0.9307588666043769,True
7911.01238808516,493444.27011604625,12.364427033043189,1,1,0.9868885402320925,0.7809153351935227,0.7788007830714049,0.9189640189629371,True
7722.390337213897,496230.2121488978,6.477371533711177,1,0.9900500432325509,0.9924604242977957,0.8784929199165794,0.7788007830714049,0.9317897370224995,True
7792.426261846194,491467.2028901054,6.887222808938739,0,0.9990290079289993,0.9829344057802107,0.8713213240790983,1.0,0.9752386731210776,True
7788.517342591846,503549.1701523306,3.2164958851020584,0,0.998527864434852,1,0.9376955861200684,1.0,0.9901390904702085,True
7821.188150741762,494506.56444764044,1.7291227666150955,1,1,0.9890131288952809,0.9660086838354797,0.7788007830714049,0.9473653978581872,True
7760.256456891536,505546.2888021574,1.0877752674486834,0,0.9949046739604533,1,0.9784794387969253,1.0,0.9949885517056973,True
7695.745765226345,502988.3068175239,3.106890745035785,1,0.986634072464916,1,0.9397533658495243,0.7788007830714049,0.9420450868544301,True
7884.710157154899,505646.27839635103,8.012212724742076,1,1,1,0.8519356744329948,0.7788007830714049,0.9335505077792301,True
7851.661901705917,502095.3330543129,28.36119313713346,1,1,1,0.5670975961926649,0.7788007830714049,0.8908247960431807,True
7800.726157618498,491632.318451652,2.0797747208404735,2,1,0.983264636903304,0.9592577272102795,0.6065306597126334,0.9101741820950597,True
7803.168114967563,502346.74927785154,7.188289892205878,0,1,1,0.8660905645856595,1.0,0.9799135846878488,True
7890.552517258031,504126.35673242144,2.164165412443502,1,1,1,0.957640044307599,0.7788007830714049,0.9494061632604207,True
7742.710431709998,500136.1015916564,13.703156815439113,2,0.9926551835525639,1,0.7602840722155848,0.6065306597126334,0.8827780570182617,True
7817.840741921163,490786.151680652,5.36463676125595,0,1,0.981572303361304,0.8982626813704812,1.0,0.9792110932139633,True
7847.927648633164,500455.4810237472,5.075291833986199,1,1,1,0.9034759060273295,0.7788007830714049,0.9412815425183804,True
7704.579813496217,499081.246154456,0.15670309655012757,2,0.9877666427559253,0.998162492308912,0.9968708441144694,0.6065306597126334,0.9160038312169445,True
7812.923854224711,496622.20631039893,5.722495573630158,0,1,0.9932444126207979,0.8918566090835701,1.0,0.9817518151487747,True
